age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
34,technician,married,secondary,no,1,no,no,cellular,344,3,-1,0,unknown,no
23,student,single,tertiary,no,82,no,no,cellular,289,4,-1,0,unknown,no
45,services,single,secondary,no,-139,yes,no,unknown,663,3,-1,0,unknown,no
37,admin.,single,secondary,no,0,yes,no,cellular,640,2,-1,0,unknown,no
30,management,married,tertiary,no,102,yes,no,cellular,470,7,426,3,other,yes
57,retired,divorced,secondary,no,-663,yes,no,cellular,210,1,351,2,failure,no
44,management,married,secondary,no,3286,yes,no,cellular,569,1,-1,0,unknown,no
37,services,divorced,secondary,no,75,yes,no,cellular,160,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,297,yes,no,cellular,251,3,265,4,failure,no
29,services,single,secondary,no,887,no,no,cellular,343,1,-1,0,unknown,no
26,student,single,secondary,no,316,no,no,cellular,375,2,-1,0,unknown,no
28,services,single,secondary,no,117,yes,no,cellular,133,1,-1,0,unknown,no
31,services,single,secondary,no,2252,no,no,cellular,394,1,-1,0,unknown,no
27,admin.,single,tertiary,no,832,no,no,cellular,336,1,-1,0,unknown,no
37,admin.,single,tertiary,no,-898,yes,no,unknown,482,1,-1,0,unknown,no
58,housemaid,married,primary,no,422,no,no,unknown,183,1,-1,0,unknown,no
34,admin.,married,tertiary,no,221,yes,no,unknown,185,4,-1,0,unknown,no
49,management,married,tertiary,no,85,yes,no,cellular,590,5,359,1,other,yes
47,technician,divorced,secondary,no,32,no,yes,cellular,137,2,-1,0,unknown,no
46,blue-collar,married,primary,no,874,no,no,cellular,996,1,-1,0,unknown,yes
40,management,married,tertiary,no,268,yes,no,cellular,352,3,-1,0,unknown,no
45,blue-collar,single,unknown,no,816,no,no,cellular,279,3,-1,0,unknown,no
41,management,divorced,secondary,no,276,yes,no,unknown,60,1,-1,0,unknown,no
41,technician,single,secondary,no,-618,yes,yes,cellular,215,1,-1,0,unknown,no
45,services,married,secondary,no,-406,yes,yes,cellular,276,2,-1,0,unknown,no
43,services,divorced,unknown,no,2363,yes,no,cellular,229,1,-1,0,unknown,no
37,self-employed,married,secondary,no,2575,yes,no,cellular,505,2,-1,0,unknown,no
53,admin.,married,secondary,no,263,no,yes,cellular,143,7,-1,0,unknown,no
52,technician,married,secondary,no,386,no,no,cellular,438,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,3677,yes,no,cellular,276,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,438,yes,no,unknown,46,3,-1,0,unknown,no
48,services,married,secondary,no,260,no,no,cellular,228,5,-1,0,unknown,no
29,unemployed,single,tertiary,no,497,yes,no,cellular,642,3,298,6,success,yes
41,management,married,unknown,no,2457,yes,no,unknown,285,1,-1,0,unknown,no
52,management,married,tertiary,no,2578,no,no,cellular,412,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,-389,yes,yes,unknown,1242,1,-1,0,unknown,yes
56,retired,married,tertiary,no,5769,no,no,unknown,15,3,-1,0,unknown,no
30,technician,single,secondary,no,1499,no,no,cellular,66,21,-1,0,unknown,no
48,blue-collar,married,secondary,no,1903,no,no,cellular,21,6,-1,0,unknown,no
32,services,divorced,secondary,no,454,yes,no,cellular,978,1,-1,0,unknown,yes
23,admin.,single,secondary,no,366,no,no,unknown,22,1,-1,0,unknown,no
47,services,married,secondary,no,278,yes,no,cellular,51,1,366,1,other,no
30,management,married,tertiary,no,4948,no,no,cellular,376,2,-1,0,unknown,no
50,management,divorced,tertiary,no,30,no,no,cellular,76,2,-1,0,unknown,no
38,technician,married,tertiary,no,0,no,no,unknown,112,2,-1,0,unknown,no
38,blue-collar,married,primary,no,635,yes,no,unknown,157,2,-1,0,unknown,no
35,services,married,secondary,no,33,yes,no,cellular,181,1,-1,0,unknown,no
34,management,married,tertiary,no,176,no,no,cellular,61,4,-1,0,unknown,no
40,services,married,secondary,no,0,yes,no,cellular,43,1,185,2,failure,no
59,self-employed,married,secondary,no,170,no,no,cellular,62,1,-1,0,unknown,no
32,technician,married,tertiary,no,-1053,yes,no,cellular,357,3,-1,0,unknown,no
59,technician,married,secondary,no,316,no,no,cellular,200,4,-1,0,unknown,no
59,housemaid,single,unknown,no,4639,no,no,unknown,24,5,-1,0,unknown,no
38,management,single,tertiary,no,0,no,no,unknown,61,7,-1,0,unknown,no
38,blue-collar,married,secondary,no,1407,yes,no,cellular,169,3,174,7,failure,no
30,blue-collar,married,primary,no,236,yes,no,cellular,44,1,364,1,failure,no
30,technician,single,secondary,no,700,yes,no,cellular,73,2,-1,0,unknown,no
38,services,married,secondary,no,25,yes,yes,unknown,266,3,-1,0,unknown,no
36,services,divorced,secondary,no,1594,no,no,unknown,250,3,-1,0,unknown,no
33,management,married,secondary,no,11,yes,no,cellular,104,3,-1,0,unknown,no
59,self-employed,married,tertiary,no,593,no,no,unknown,64,2,-1,0,unknown,no
32,technician,single,tertiary,no,723,no,no,cellular,68,27,-1,0,unknown,no
50,blue-collar,married,secondary,no,372,yes,no,telephone,21,1,-1,0,unknown,no
48,technician,single,secondary,no,9131,yes,no,unknown,902,5,-1,0,unknown,no
24,blue-collar,married,secondary,no,1470,yes,no,cellular,212,1,-1,0,unknown,no
37,technician,single,secondary,no,363,yes,no,cellular,39,4,182,3,failure,no
34,entrepreneur,single,tertiary,no,714,yes,no,cellular,122,3,193,4,failure,no
30,management,single,tertiary,no,775,yes,no,unknown,124,2,-1,0,unknown,no
29,blue-collar,married,primary,no,715,yes,no,unknown,170,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,194,1,-1,0,unknown,no
47,management,married,tertiary,no,0,yes,no,cellular,65,3,-1,0,unknown,no
42,technician,divorced,tertiary,no,2517,no,no,cellular,569,17,-1,0,unknown,no
32,admin.,married,secondary,no,901,yes,no,cellular,140,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,195,yes,no,unknown,10,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,no,unknown,1056,1,-1,0,unknown,no
33,management,single,tertiary,no,1962,no,no,cellular,363,1,181,1,failure,yes
59,management,divorced,tertiary,no,-232,no,yes,cellular,97,2,-1,0,unknown,no
42,technician,single,secondary,no,60,yes,yes,cellular,183,2,241,1,other,no
40,blue-collar,married,secondary,no,718,yes,yes,telephone,72,1,-1,0,unknown,no
29,management,single,tertiary,no,7578,no,no,cellular,46,3,-1,0,unknown,no
44,housemaid,married,primary,no,71,yes,no,cellular,251,2,-1,0,unknown,no
43,technician,married,secondary,no,1824,yes,no,unknown,296,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,0,no,no,cellular,73,1,-1,0,unknown,no
38,services,married,secondary,no,741,yes,no,cellular,363,1,343,2,failure,no
29,student,single,tertiary,no,459,no,no,unknown,376,1,-1,0,unknown,no
37,admin.,single,secondary,no,862,no,no,cellular,152,2,-1,0,unknown,no
41,technician,married,unknown,no,-1136,yes,yes,unknown,89,1,-1,0,unknown,no
59,blue-collar,married,primary,no,625,no,no,cellular,133,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1343,yes,yes,cellular,211,2,-1,0,unknown,no
37,blue-collar,married,primary,no,2814,yes,no,cellular,619,3,-1,0,unknown,no
26,technician,single,secondary,no,2,yes,yes,unknown,461,1,-1,0,unknown,no
41,technician,married,tertiary,no,91,no,yes,cellular,204,3,-1,0,unknown,no
45,services,married,primary,no,266,yes,no,cellular,376,2,-1,0,unknown,no
47,blue-collar,single,secondary,no,152,yes,no,cellular,193,3,271,4,failure,no
31,management,married,tertiary,no,2994,yes,no,cellular,182,1,229,2,failure,no
31,services,single,tertiary,no,2332,no,no,cellular,228,1,-1,0,unknown,no
41,admin.,married,secondary,no,-76,yes,no,cellular,263,1,-1,0,unknown,no
44,housemaid,married,primary,no,398,no,no,cellular,187,3,-1,0,unknown,no
32,management,single,tertiary,no,1134,no,no,cellular,85,4,-1,0,unknown,no
32,technician,divorced,tertiary,no,3628,no,no,cellular,130,2,-1,0,unknown,no
50,management,married,tertiary,no,4278,no,no,cellular,53,1,-1,0,unknown,no
33,admin.,divorced,secondary,yes,-18,yes,no,cellular,244,1,359,3,failure,no
32,management,married,tertiary,no,1331,no,no,cellular,126,1,92,5,failure,yes
57,management,married,tertiary,no,297,no,no,cellular,633,1,-1,0,unknown,no
36,management,married,tertiary,no,82,no,no,cellular,124,1,178,4,success,no
27,entrepreneur,married,secondary,no,47,yes,no,unknown,114,4,-1,0,unknown,no
52,management,married,tertiary,no,6,no,no,telephone,57,1,-1,0,unknown,no
44,blue-collar,married,primary,no,1139,no,yes,cellular,155,2,-1,0,unknown,no
34,management,married,tertiary,no,280,yes,no,cellular,363,2,-1,0,unknown,no
57,management,married,tertiary,no,350,no,no,telephone,87,3,-1,0,unknown,no
32,student,single,tertiary,no,290,yes,no,cellular,18,6,-1,0,unknown,no
44,blue-collar,married,primary,no,318,no,no,telephone,287,2,-1,0,unknown,no
30,unemployed,married,secondary,no,-98,yes,no,unknown,173,1,-1,0,unknown,no
35,technician,married,secondary,no,569,yes,no,unknown,487,5,-1,0,unknown,no
56,management,married,tertiary,no,1388,no,no,cellular,132,1,-1,0,unknown,no
34,unemployed,divorced,secondary,no,354,yes,no,unknown,308,1,-1,0,unknown,no
40,admin.,married,secondary,no,100,yes,no,cellular,38,8,-1,0,unknown,no
50,services,married,secondary,no,1,no,no,telephone,80,10,-1,0,unknown,no
46,services,married,tertiary,no,2520,yes,no,cellular,144,1,-1,0,unknown,no
50,management,married,secondary,no,2130,no,no,cellular,203,4,-1,0,unknown,no
39,services,married,secondary,no,2040,yes,no,cellular,312,6,-1,0,unknown,no
41,management,married,secondary,no,501,no,no,cellular,150,4,-1,0,unknown,no
41,entrepreneur,single,tertiary,no,791,yes,no,cellular,215,1,80,1,other,no
31,technician,single,tertiary,no,-564,yes,yes,cellular,49,15,-1,0,unknown,no
41,technician,divorced,secondary,no,692,yes,no,cellular,249,3,245,3,failure,no
67,management,married,secondary,no,3240,no,no,cellular,129,1,-1,0,unknown,no
40,technician,married,secondary,no,6,yes,no,cellular,464,1,-1,0,unknown,no
31,technician,single,secondary,no,1186,yes,no,unknown,136,1,-1,0,unknown,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,173,1,-1,0,unknown,no
55,unemployed,single,primary,no,274,no,no,cellular,7,5,-1,0,unknown,no
29,admin.,married,secondary,no,287,no,yes,cellular,249,2,-1,0,unknown,no
40,management,single,tertiary,no,0,yes,no,cellular,24,16,-1,0,unknown,no
29,blue-collar,single,secondary,no,369,yes,no,cellular,174,5,346,3,failure,no
34,admin.,married,tertiary,no,798,yes,no,cellular,284,2,-1,0,unknown,no
38,technician,single,secondary,no,0,no,no,cellular,305,2,-1,0,unknown,no
24,blue-collar,single,primary,no,174,yes,no,cellular,22,3,-1,0,unknown,no
51,management,married,tertiary,no,0,yes,yes,cellular,263,1,84,1,other,no
31,student,married,primary,no,46,yes,no,cellular,487,1,-1,0,unknown,yes
37,admin.,married,secondary,no,525,yes,no,unknown,425,1,-1,0,unknown,no
32,management,married,tertiary,no,141,yes,yes,cellular,10,13,-1,0,unknown,no
28,services,single,secondary,no,113,yes,yes,cellular,270,1,-1,0,unknown,no
35,management,single,tertiary,no,824,yes,no,cellular,693,2,-1,0,unknown,no
56,technician,married,secondary,no,1199,yes,yes,cellular,336,2,-1,0,unknown,no
40,services,divorced,secondary,no,1155,no,yes,unknown,251,1,-1,0,unknown,no
51,management,married,tertiary,no,1854,yes,yes,cellular,166,3,338,2,failure,no
37,services,married,secondary,no,1960,yes,yes,cellular,246,5,-1,0,unknown,no
54,housemaid,married,primary,no,212,no,no,cellular,81,4,-1,0,unknown,no
37,technician,single,secondary,no,181,no,no,cellular,140,1,-1,0,unknown,no
55,housemaid,married,secondary,no,5,no,no,cellular,269,1,206,2,failure,no
57,services,married,secondary,no,1301,yes,no,cellular,63,2,-1,0,unknown,no
35,management,single,tertiary,no,4788,yes,no,unknown,227,1,-1,0,unknown,no
38,management,single,tertiary,no,1819,no,no,cellular,101,3,-1,0,unknown,no
35,technician,divorced,secondary,no,56,no,no,cellular,24,12,-1,0,unknown,no
30,services,married,secondary,no,0,yes,no,unknown,20,1,-1,0,unknown,no
31,entrepreneur,married,secondary,no,1539,yes,yes,cellular,67,6,177,9,failure,no
41,management,divorced,tertiary,no,20479,no,no,cellular,229,2,-1,0,unknown,no
39,admin.,married,secondary,no,260,yes,no,cellular,226,1,94,4,success,yes
48,blue-collar,married,secondary,no,5057,yes,no,unknown,21,2,-1,0,unknown,no
36,technician,divorced,tertiary,no,1762,yes,no,unknown,259,1,-1,0,unknown,no
32,technician,single,tertiary,no,388,yes,no,cellular,119,2,-1,0,unknown,no
44,management,single,tertiary,no,5063,no,no,cellular,418,2,-1,0,unknown,yes
59,retired,divorced,primary,no,-138,yes,yes,unknown,89,4,-1,0,unknown,no
74,retired,divorced,primary,no,166,no,no,cellular,99,1,-1,0,unknown,no
40,management,married,tertiary,no,1584,yes,no,telephone,661,1,-1,0,unknown,no
28,blue-collar,married,tertiary,no,417,yes,yes,cellular,523,2,363,2,failure,no
33,management,married,tertiary,no,806,yes,no,unknown,124,3,-1,0,unknown,no
52,retired,married,unknown,no,3303,no,no,unknown,33,1,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-354,yes,yes,unknown,51,2,-1,0,unknown,no
50,blue-collar,divorced,primary,no,388,no,no,cellular,701,1,-1,0,unknown,no
38,services,married,secondary,no,2289,no,no,unknown,89,5,-1,0,unknown,no
71,retired,married,tertiary,no,3561,no,no,telephone,577,7,-1,0,unknown,yes
41,technician,single,tertiary,no,0,yes,no,cellular,635,6,-1,0,unknown,no
33,technician,married,secondary,no,3071,yes,yes,cellular,323,1,-1,0,unknown,no
42,self-employed,single,secondary,no,429,no,no,cellular,96,2,-1,0,unknown,no
32,technician,single,secondary,no,43,no,no,cellular,159,1,-1,0,unknown,no
36,technician,married,secondary,no,930,no,no,cellular,175,2,-1,0,unknown,no
63,retired,married,secondary,no,1612,no,no,cellular,399,2,183,2,success,no
41,management,married,secondary,no,6,no,no,cellular,123,1,-1,0,unknown,no
24,student,single,secondary,no,154,no,no,cellular,205,2,-1,0,unknown,no
44,technician,divorced,secondary,no,1262,yes,no,unknown,788,11,-1,0,unknown,yes
48,housemaid,divorced,primary,no,26,yes,no,unknown,311,3,-1,0,unknown,no
47,blue-collar,divorced,primary,yes,0,yes,no,cellular,327,3,-1,0,unknown,no
43,technician,single,secondary,no,336,yes,no,unknown,181,1,-1,0,unknown,no
43,entrepreneur,married,unknown,no,0,yes,no,cellular,380,1,-1,0,unknown,no
35,technician,single,tertiary,no,7546,yes,no,cellular,137,1,122,3,failure,no
40,admin.,divorced,secondary,no,90,yes,no,unknown,511,5,-1,0,unknown,no
40,blue-collar,married,primary,no,0,no,no,unknown,618,4,-1,0,unknown,no
43,blue-collar,single,secondary,no,421,yes,no,unknown,298,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,3715,no,no,cellular,171,2,182,4,other,yes
39,admin.,divorced,secondary,no,1089,yes,no,cellular,128,1,-1,0,unknown,no
20,student,single,primary,no,134,no,no,cellular,273,1,277,3,other,no
31,admin.,divorced,secondary,no,93,yes,no,cellular,417,1,-1,0,unknown,no
44,services,divorced,secondary,no,130,yes,no,cellular,263,1,371,1,failure,no
28,management,single,tertiary,no,1287,yes,no,cellular,65,1,-1,0,unknown,yes
52,technician,married,secondary,no,195,yes,no,cellular,220,1,63,5,failure,yes
32,technician,single,unknown,no,491,no,no,cellular,474,7,-1,0,unknown,yes
41,technician,married,secondary,no,2990,yes,no,unknown,62,3,-1,0,unknown,no
34,technician,married,tertiary,no,5060,yes,no,cellular,12,21,-1,0,unknown,no
59,blue-collar,married,primary,no,14,yes,yes,cellular,319,2,182,1,failure,no
32,admin.,single,tertiary,no,3816,yes,no,cellular,53,3,-1,0,unknown,no
40,retired,married,primary,no,0,yes,yes,unknown,181,1,-1,0,unknown,no
54,unknown,married,unknown,no,2508,no,no,unknown,34,8,-1,0,unknown,no
49,services,married,secondary,no,725,no,yes,unknown,70,1,-1,0,unknown,no
51,management,married,tertiary,no,994,no,no,cellular,268,1,98,3,failure,no
36,admin.,married,tertiary,no,0,no,no,cellular,106,1,205,2,other,no
36,technician,divorced,secondary,no,1156,yes,yes,cellular,141,7,-1,0,unknown,no
39,services,single,secondary,no,1048,yes,no,cellular,149,1,-1,0,unknown,no
52,technician,married,secondary,no,963,yes,no,unknown,74,2,-1,0,unknown,no
32,technician,married,secondary,no,0,yes,no,unknown,134,2,-1,0,unknown,no
50,technician,married,secondary,no,2218,yes,no,cellular,711,1,-1,0,unknown,yes
56,self-employed,married,secondary,no,549,no,yes,unknown,181,2,-1,0,unknown,no
36,management,married,secondary,no,1898,yes,yes,unknown,233,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,427,yes,yes,unknown,371,3,-1,0,unknown,no
29,management,married,tertiary,no,900,no,no,cellular,275,2,-1,0,unknown,no
48,blue-collar,married,primary,no,51,no,yes,telephone,76,1,-1,0,unknown,no
31,management,single,tertiary,no,10215,no,no,cellular,139,2,-1,0,unknown,no
39,blue-collar,married,tertiary,no,-33,yes,no,unknown,62,5,-1,0,unknown,no
47,management,married,tertiary,no,-315,yes,yes,cellular,112,9,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,121,2,-1,0,unknown,no
69,technician,married,secondary,no,9064,no,no,cellular,714,1,-1,0,unknown,yes
59,retired,divorced,secondary,no,93,no,yes,cellular,108,2,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,373,no,no,cellular,174,1,154,3,failure,no
45,admin.,married,unknown,no,1783,no,no,unknown,11,11,-1,0,unknown,no
41,services,divorced,secondary,no,5745,yes,yes,cellular,69,3,357,1,failure,no
33,management,single,tertiary,no,4409,no,no,cellular,92,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,698,no,no,telephone,38,2,-1,0,unknown,no
72,retired,married,primary,no,796,no,no,cellular,173,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,1025,yes,no,cellular,106,1,-1,0,unknown,no
39,management,married,tertiary,no,429,no,no,cellular,80,6,-1,0,unknown,no
42,management,divorced,tertiary,no,1243,no,no,cellular,1000,4,-1,0,unknown,yes
50,unknown,married,unknown,no,1533,no,no,cellular,157,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,524,no,no,unknown,220,1,-1,0,unknown,no
50,technician,married,secondary,no,2406,yes,no,telephone,197,5,-1,0,unknown,no
28,admin.,married,secondary,yes,105,no,no,cellular,130,1,-1,0,unknown,no
52,technician,married,tertiary,no,2557,no,no,cellular,134,5,204,2,success,yes
44,services,divorced,secondary,no,51,yes,yes,unknown,3094,2,-1,0,unknown,yes
31,blue-collar,married,secondary,no,286,yes,yes,unknown,260,2,-1,0,unknown,no
26,management,single,tertiary,no,199,yes,no,cellular,413,1,-1,0,unknown,no
45,services,single,secondary,no,184,yes,yes,unknown,89,2,-1,0,unknown,no
47,entrepreneur,married,secondary,no,0,no,no,unknown,1446,1,-1,0,unknown,yes
28,blue-collar,married,primary,no,420,no,yes,telephone,65,3,-1,0,unknown,no
46,blue-collar,married,primary,no,5164,yes,no,unknown,267,11,-1,0,unknown,no
40,services,married,secondary,no,471,yes,no,cellular,430,4,-1,0,unknown,yes
30,management,single,tertiary,no,414,no,no,cellular,635,5,-1,0,unknown,no
42,admin.,divorced,secondary,no,5354,yes,no,cellular,799,1,-1,0,unknown,no
60,housemaid,married,primary,no,182,no,no,cellular,166,5,181,5,failure,no
35,technician,married,secondary,no,840,yes,no,cellular,281,4,-1,0,unknown,no
40,technician,married,tertiary,no,5152,yes,yes,cellular,121,2,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,138,no,no,cellular,141,2,-1,0,unknown,no
32,services,married,secondary,no,387,yes,no,cellular,340,2,-1,0,unknown,no
38,technician,married,primary,no,-1038,no,yes,cellular,222,1,-1,0,unknown,no
